timestamp,traffic_count,hour,day_of_week,is_weekend
2023-04-04 09:00:00,141,9,1,0
2023-04-04 10:00:00,163,10,1,0
2023-04-04 11:00:00,132,11,1,0
2023-04-04 12:00:00,166,12,1,0
2023-04-04 13:00:00,149,13,1,0
2023-04-04 14:00:00,134,14,1,0
2023-04-04 15:00:00,122,15,1,0
2023-04-04 16:00:00,123,16,1,0
2023-04-04 17:00:00,122,17,1,0
2023-04-04 18:00:00,98,18,1,0
2023-04-04 19:00:00,102,19,1,0
2023-04-04 20:00:00,60,20,1,0
2023-04-04 21:00:00,64,21,1,0
2023-04-04 22:00:00,44,22,1,0
2023-04-04 23:00:00,55,23,1,0
2023-04-05 00:00:00,58,0,2,0
2023-04-05 01:00:00,47,1,2,0
2023-04-05 02:00:00,30,2,2,0
2023-04-05 03:00:00,66,3,2,0
2023-04-05 04:00:00,79,4,2,0
2023-04-05 05:00:00,91,5,2,0
2023-04-05 06:00:00,112,6,2,0
2023-04-05 07:00:00,102,7,2,0
2023-04-05 08:00:00,131,8,2,0
2023-04-05 09:00:00,147,9,2,0
2023-04-05 10:00:00,125,10,2,0
2023-04-05 11:00:00,151,11,2,0
2023-04-05 12:00:00,144,12,2,0
2023-04-05 13:00:00,147,13,2,0
2023-04-05 14:00:00,146,14,2,0
2023-04-05 15:00:00,130,15,2,0
2023-04-05 16:00:00,118,16,2,0
2023-04-05 17:00:00,113,17,2,0
2023-04-05 18:00:00,89,18,2,0
2023-04-05 19:00:00,76,19,2,0
2023-04-05 20:00:00,81,20,2,0
2023-04-05 21:00:00,53,21,2,0
2023-04-05 22:00:00,63,22,2,0
2023-04-05 23:00:00,56,23,2,0
2023-04-06 00:00:00,32,0,3,0
2023-04-06 01:00:00,44,1,3,0
2023-04-06 02:00:00,68,2,3,0
2023-04-06 03:00:00,54,3,3,0
2023-04-06 04:00:00,70,4,3,0
2023-04-06 05:00:00,91,5,3,0
2023-04-06 06:00:00,107,6,3,0
2023-04-06 07:00:00,110,7,3,0
2023-04-06 08:00:00,119,8,3,0
2023-04-06 09:00:00,149,9,3,0
2023-04-06 10:00:00,160,10,3,0
2023-04-06 11:00:00,158,11,3,0
2023-04-06 12:00:00,150,12,3,0
2023-04-06 13:00:00,140,13,3,0
2023-04-06 14:00:00,134,14,3,0
2023-04-06 15:00:00,140,15,3,0
2023-04-06 16:00:00,129,16,3,0
2023-04-06 17:00:00,126,17,3,0
2023-04-06 18:00:00,106,18,3,0
2023-04-06 19:00:00,72,19,3,0
2023-04-06 20:00:00,85,20,3,0
2023-04-06 21:00:00,54,21,3,0
2023-04-06 22:00:00,52,22,3,0
2023-04-06 23:00:00,54,23,3,0
2023-04-07 00:00:00,69,0,4,0
2023-04-07 01:00:00,82,1,4,0
2023-04-07 02:00:00,62,2,4,0
2023-04-07 03:00:00,62,3,4,0
2023-04-07 04:00:00,80,4,4,0
2023-04-07 05:00:00,95,5,4,0
2023-04-07 06:00:00,96,6,4,0
2023-04-07 07:00:00,130,7,4,0
2023-04-07 08:00:00,127,8,4,0
2023-04-07 09:00:00,140,9,4,0
2023-04-07 10:00:00,149,10,4,0
2023-04-07 11:00:00,152,11,4,0
2023-04-07 12:00:00,158,12,4,0
2023-04-07 13:00:00,142,13,4,0
2023-04-07 14:00:00,137,14,4,0
2023-04-07 15:00:00,124,15,4,0
2023-04-07 16:00:00,129,16,4,0
2023-04-07 17:00:00,120,17,4,0
2023-04-07 18:00:00,104,18,4,0
2023-04-07 19:00:00,103,19,4,0
2023-04-07 20:00:00,74,20,4,0
2023-04-07 21:00:00,71,21,4,0
2023-04-07 22:00:00,45,22,4,0
2023-04-07 23:00:00,47,23,4,0
2023-04-08 00:00:00,26,0,5,1
2023-04-08 01:00:00,30,1,5,1
2023-04-08 02:00:00,23,2,5,1
2023-04-08 03:00:00,33,3,5,1
2023-04-08 04:00:00,29,4,5,1
2023-04-08 05:00:00,53,5,5,1
2023-04-08 06:00:00,78,6,5,1
2023-04-08 07:00:00,88,7,5,1
2023-04-08 08:00:00,100,8,5,1
2023-04-08 09:00:00,105,9,5,1
2023-04-08 10:00:00,113,10,5,1
2023-04-08 11:00:00,111,11,5,1
2023-04-08 12:00:00,126,12,5,1
2023-04-08 13:00:00,122,13,5,1
2023-04-08 14:00:00,118,14,5,1
2023-04-08 15:00:00,100,15,5,1
2023-04-08 16:00:00,73,16,5,1
2023-04-08 17:00:00,93,17,5,1
2023-04-08 18:00:00,65,18,5,1
2023-04-08 19:00:00,48,19,5,1
2023-04-08 20:00:00,51,20,5,1
2023-04-08 21:00:00,30,21,5,1
2023-04-08 22:00:00,37,22,5,1
2023-04-08 23:00:00,27,23,5,1
2023-04-09 00:00:00,26,0,6,1
2023-04-09 01:00:00,10,1,6,1
2023-04-09 02:00:00,38,2,6,1
2023-04-09 03:00:00,37,3,6,1
2023-04-09 04:00:00,41,4,6,1
2023-04-09 05:00:00,58,5,6,1
2023-04-09 06:00:00,52,6,6,1
2023-04-09 07:00:00,87,7,6,1
2023-04-09 08:00:00,84,8,6,1
2023-04-09 09:00:00,91,9,6,1
2023-04-09 10:00:00,98,10,6,1
2023-04-09 11:00:00,129,11,6,1
2023-04-09 12:00:00,113,12,6,1
2023-04-09 13:00:00,133,13,6,1
2023-04-09 14:00:00,107,14,6,1
2023-04-09 15:00:00,88,15,6,1
2023-04-09 16:00:00,83,16,6,1
2023-04-09 17:00:00,95,17,6,1
2023-04-09 18:00:00,68,18,6,1
2023-04-09 19:00:00,51,19,6,1
2023-04-09 20:00:00,46,20,6,1
2023-04-09 21:00:00,39,21,6,1
2023-04-09 22:00:00,37,22,6,1
2023-04-09 23:00:00,36,23,6,1
2023-04-10 00:00:00,46,0,0,0
2023-04-10 01:00:00,38,1,0,0
2023-04-10 02:00:00,52,2,0,0
2023-04-10 03:00:00,67,3,0,0
2023-04-10 04:00:00,65,4,0,0
2023-04-10 05:00:00,77,5,0,0
2023-04-10 06:00:00,103,6,0,0
2023-04-10 07:00:00,112,7,0,0
2023-04-10 08:00:00,125,8,0,0
2023-04-10 09:00:00,127,9,0,0
2023-04-10 10:00:00,140,10,0,0
2023-04-10 11:00:00,139,11,0,0
2023-04-10 12:00:00,158,12,0,0
2023-04-10 13:00:00,158,13,0,0
2023-04-10 14:00:00,124,14,0,0
2023-04-10 15:00:00,126,15,0,0
2023-04-10 16:00:00,110,16,0,0
2023-04-10 17:00:00,106,17,0,0
2023-04-10 18:00:00,99,18,0,0
2023-04-10 19:00:00,72,19,0,0
2023-04-10 20:00:00,65,20,0,0
2023-04-10 21:00:00,54,21,0,0
2023-04-10 22:00:00,58,22,0,0
2023-04-10 23:00:00,52,23,0,0
2023-04-11 00:00:00,42,0,1,0
2023-04-11 01:00:00,53,1,1,0
2023-04-11 02:00:00,51,2,1,0
2023-04-11 03:00:00,61,3,1,0
2023-04-11 04:00:00,91,4,1,0
2023-04-11 05:00:00,100,5,1,0
2023-04-11 06:00:00,87,6,1,0
2023-04-11 07:00:00,121,7,1,0
2023-04-11 08:00:00,133,8,1,0
2023-04-11 09:00:00,123,9,1,0
2023-04-11 10:00:00,151,10,1,0
2023-04-11 11:00:00,163,11,1,0
2023-04-11 12:00:00,138,12,1,0
2023-04-11 13:00:00,139,13,1,0
2023-04-11 14:00:00,153,14,1,0
2023-04-11 15:00:00,138,15,1,0
2023-04-11 16:00:00,130,16,1,0
2023-04-11 17:00:00,116,17,1,0
2023-04-11 18:00:00,103,18,1,0
2023-04-11 19:00:00,73,19,1,0
2023-04-11 20:00:00,85,20,1,0
2023-04-11 21:00:00,76,21,1,0
2023-04-11 22:00:00,54,22,1,0
2023-04-11 23:00:00,51,23,1,0
2023-04-12 00:00:00,34,0,2,0
2023-04-12 01:00:00,56,1,2,0
2023-04-12 02:00:00,62,2,2,0
2023-04-12 03:00:00,64,3,2,0
2023-04-12 04:00:00,86,4,2,0
2023-04-12 05:00:00,83,5,2,0
2023-04-12 06:00:00,105,6,2,0
2023-04-12 07:00:00,102,7,2,0
2023-04-12 08:00:00,124,8,2,0
2023-04-12 09:00:00,133,9,2,0
2023-04-12 10:00:00,145,10,2,0
2023-04-12 11:00:00,144,11,2,0
2023-04-12 12:00:00,148,12,2,0
2023-04-12 13:00:00,156,13,2,0
2023-04-12 14:00:00,138,14,2,0
2023-04-12 15:00:00,119,15,2,0
2023-04-12 16:00:00,142,16,2,0
2023-04-12 17:00:00,126,17,2,0
2023-04-12 18:00:00,87,18,2,0
2023-04-12 19:00:00,93,19,2,0
2023-04-12 20:00:00,69,20,2,0
2023-04-12 21:00:00,67,21,2,0
2023-04-12 22:00:00,59,22,2,0
2023-04-12 23:00:00,49,23,2,0
2023-04-13 00:00:00,42,0,3,0
2023-04-13 01:00:00,44,1,3,0
2023-04-13 02:00:00,47,2,3,0
2023-04-13 03:00:00,56,3,3,0
2023-04-13 04:00:00,74,4,3,0
2023-04-13 05:00:00,79,5,3,0
2023-04-13 06:00:00,106,6,3,0
2023-04-13 07:00:00,127,7,3,0
2023-04-13 08:00:00,119,8,3,0
2023-04-13 09:00:00,137,9,3,0
2023-04-13 10:00:00,148,10,3,0
2023-04-13 11:00:00,153,11,3,0
2023-04-13 12:00:00,150,12,3,0
2023-04-13 13:00:00,155,13,3,0
2023-04-13 14:00:00,148,14,3,0
2023-04-13 15:00:00,122,15,3,0
2023-04-13 16:00:00,133,16,3,0
2023-04-13 17:00:00,121,17,3,0
2023-04-13 18:00:00,92,18,3,0
2023-04-13 19:00:00,87,19,3,0
2023-04-13 20:00:00,81,20,3,0
2023-04-13 21:00:00,62,21,3,0
2023-04-13 22:00:00,67,22,3,0
2023-04-13 23:00:00,75,23,3,0
2023-04-14 00:00:00,42,0,4,0
2023-04-14 01:00:00,37,1,4,0
2023-04-14 02:00:00,59,2,4,0
2023-04-14 03:00:00,71,3,4,0
2023-04-14 04:00:00,72,4,4,0
2023-04-14 05:00:00,101,5,4,0
2023-04-14 06:00:00,86,6,4,0
2023-04-14 07:00:00,119,7,4,0
2023-04-14 08:00:00,118,8,4,0
2023-04-14 09:00:00,152,9,4,0
2023-04-14 10:00:00,163,10,4,0
2023-04-14 11:00:00,140,11,4,0
2023-04-14 12:00:00,144,12,4,0
2023-04-14 13:00:00,156,13,4,0
2023-04-14 14:00:00,139,14,4,0
2023-04-14 15:00:00,134,15,4,0
2023-04-14 16:00:00,125,16,4,0
2023-04-14 17:00:00,93,17,4,0
2023-04-14 18:00:00,99,18,4,0
2023-04-14 19:00:00,80,19,4,0
2023-04-14 20:00:00,70,20,4,0
2023-04-14 21:00:00,79,21,4,0
2023-04-14 22:00:00,44,22,4,0
2023-04-14 23:00:00,59,23,4,0
2023-04-15 00:00:00,17,0,5,1
2023-04-15 01:00:00,18,1,5,1
2023-04-15 02:00:00,34,2,5,1
2023-04-15 03:00:00,38,3,5,1
2023-04-15 04:00:00,50,4,5,1
2023-04-15 05:00:00,66,5,5,1
2023-04-15 06:00:00,66,6,5,1
2023-04-15 07:00:00,76,7,5,1
2023-04-15 08:00:00,84,8,5,1
2023-04-15 09:00:00,97,9,5,1
2023-04-15 10:00:00,142,10,5,1
2023-04-15 11:00:00,130,11,5,1
2023-04-15 12:00:00,106,12,5,1
2023-04-15 13:00:00,105,13,5,1
2023-04-15 14:00:00,118,14,5,1
2023-04-15 15:00:00,110,15,5,1
2023-04-15 16:00:00,100,16,5,1
2023-04-15 17:00:00,80,17,5,1
2023-04-15 18:00:00,68,18,5,1
2023-04-15 19:00:00,60,19,5,1
2023-04-15 20:00:00,45,20,5,1
2023-04-15 21:00:00,12,21,5,1
2023-04-15 22:00:00,24,22,5,1
2023-04-15 23:00:00,13,23,5,1
2023-04-16 00:00:00,21,0,6,1
2023-04-16 01:00:00,51,1,6,1
2023-04-16 02:00:00,30,2,6,1
2023-04-16 03:00:00,31,3,6,1
2023-04-16 04:00:00,54,4,6,1
2023-04-16 05:00:00,61,5,6,1
2023-04-16 06:00:00,74,6,6,1
2023-04-16 07:00:00,89,7,6,1
2023-04-16 08:00:00,115,8,6,1
2023-04-16 09:00:00,94,9,6,1
2023-04-16 10:00:00,118,10,6,1
2023-04-16 11:00:00,109,11,6,1
2023-04-16 12:00:00,125,12,6,1
2023-04-16 13:00:00,109,13,6,1
2023-04-16 14:00:00,109,14,6,1
2023-04-16 15:00:00,102,15,6,1
2023-04-16 16:00:00,104,16,6,1
2023-04-16 17:00:00,92,17,6,1
2023-04-16 18:00:00,57,18,6,1
2023-04-16 19:00:00,57,19,6,1
2023-04-16 20:00:00,37,20,6,1
2023-04-16 21:00:00,22,21,6,1
2023-04-16 22:00:00,24,22,6,1
2023-04-16 23:00:00,18,23,6,1
2023-04-17 00:00:00,74,0,0,0
2023-04-17 01:00:00,56,1,0,0
2023-04-17 02:00:00,42,2,0,0
2023-04-17 03:00:00,58,3,0,0
2023-04-17 04:00:00,85,4,0,0
2023-04-17 05:00:00,107,5,0,0
2023-04-17 06:00:00,84,6,0,0
2023-04-17 07:00:00,94,7,0,0
2023-04-17 08:00:00,143,8,0,0
2023-04-17 09:00:00,139,9,0,0
2023-04-17 10:00:00,134,10,0,0
2023-04-17 11:00:00,153,11,0,0
2023-04-17 12:00:00,123,12,0,0
2023-04-17 13:00:00,148,13,0,0
2023-04-17 14:00:00,146,14,0,0
2023-04-17 15:00:00,144,15,0,0
2023-04-17 16:00:00,114,16,0,0
2023-04-17 17:00:00,113,17,0,0
2023-04-17 18:00:00,90,18,0,0
2023-04-17 19:00:00,89,19,0,0
2023-04-17 20:00:00,66,20,0,0
2023-04-17 21:00:00,60,21,0,0
2023-04-17 22:00:00,46,22,0,0
2023-04-17 23:00:00,58,23,0,0
2023-04-18 00:00:00,58,0,1,0
2023-04-18 01:00:00,49,1,1,0
2023-04-18 02:00:00,57,2,1,0
2023-04-18 03:00:00,50,3,1,0
2023-04-18 04:00:00,72,4,1,0
2023-04-18 05:00:00,86,5,1,0
2023-04-18 06:00:00,126,6,1,0
2023-04-18 07:00:00,101,7,1,0
2023-04-18 08:00:00,139,8,1,0
2023-04-18 09:00:00,145,9,1,0
2023-04-18 10:00:00,146,10,1,0
2023-04-18 11:00:00,165,11,1,0
2023-04-18 12:00:00,153,12,1,0
2023-04-18 13:00:00,152,13,1,0
2023-04-18 14:00:00,142,14,1,0
2023-04-18 15:00:00,147,15,1,0
2023-04-18 16:00:00,135,16,1,0
2023-04-18 17:00:00,106,17,1,0
2023-04-18 18:00:00,86,18,1,0
2023-04-18 19:00:00,85,19,1,0
2023-04-18 20:00:00,66,20,1,0
2023-04-18 21:00:00,64,21,1,0
2023-04-18 22:00:00,69,22,1,0
2023-04-18 23:00:00,47,23,1,0
2023-04-19 00:00:00,49,0,2,0
2023-04-19 01:00:00,52,1,2,0
2023-04-19 02:00:00,65,2,2,0
2023-04-19 03:00:00,42,3,2,0
2023-04-19 04:00:00,68,4,2,0
2023-04-19 05:00:00,89,5,2,0
2023-04-19 06:00:00,112,6,2,0
2023-04-19 07:00:00,108,7,2,0
2023-04-19 08:00:00,106,8,2,0
2023-04-19 09:00:00,141,9,2,0
2023-04-19 10:00:00,136,10,2,0
2023-04-19 11:00:00,136,11,2,0
2023-04-19 12:00:00,143,12,2,0
2023-04-19 13:00:00,146,13,2,0
2023-04-19 14:00:00,137,14,2,0
2023-04-19 15:00:00,113,15,2,0
2023-04-19 16:00:00,133,16,2,0
2023-04-19 17:00:00,125,17,2,0
2023-04-19 18:00:00,106,18,2,0
2023-04-19 19:00:00,75,19,2,0
2023-04-19 20:00:00,72,20,2,0
2023-04-19 21:00:00,64,21,2,0
2023-04-19 22:00:00,62,22,2,0
2023-04-19 23:00:00,58,23,2,0
2023-04-20 00:00:00,42,0,3,0
2023-04-20 01:00:00,52,1,3,0
2023-04-20 02:00:00,61,2,3,0
2023-04-20 03:00:00,79,3,3,0
2023-04-20 04:00:00,82,4,3,0
2023-04-20 05:00:00,94,5,3,0
2023-04-20 06:00:00,100,6,3,0
2023-04-20 07:00:00,127,7,3,0
2023-04-20 08:00:00,129,8,3,0
2023-04-20 09:00:00,126,9,3,0
2023-04-20 10:00:00,157,10,3,0
2023-04-20 11:00:00,155,11,3,0
2023-04-20 12:00:00,145,12,3,0
2023-04-20 13:00:00,143,13,3,0
2023-04-20 14:00:00,146,14,3,0
2023-04-20 15:00:00,139,15,3,0
2023-04-20 16:00:00,126,16,3,0
2023-04-20 17:00:00,116,17,3,0
2023-04-20 18:00:00,116,18,3,0
2023-04-20 19:00:00,97,19,3,0
2023-04-20 20:00:00,76,20,3,0
2023-04-20 21:00:00,74,21,3,0
2023-04-20 22:00:00,46,22,3,0
2023-04-20 23:00:00,55,23,3,0
2023-04-21 00:00:00,68,0,4,0
2023-04-21 01:00:00,49,1,4,0
2023-04-21 02:00:00,48,2,4,0
2023-04-21 03:00:00,58,3,4,0
2023-04-21 04:00:00,64,4,4,0
2023-04-21 05:00:00,79,5,4,0
2023-04-21 06:00:00,96,6,4,0
2023-04-21 07:00:00,98,7,4,0
2023-04-21 08:00:00,125,8,4,0
2023-04-21 09:00:00,144,9,4,0
2023-04-21 10:00:00,134,10,4,0
2023-04-21 11:00:00,163,11,4,0
2023-04-21 12:00:00,155,12,4,0
2023-04-21 13:00:00,158,13,4,0
2023-04-21 14:00:00,136,14,4,0
2023-04-21 15:00:00,143,15,4,0
2023-04-21 16:00:00,114,16,4,0
2023-04-21 17:00:00,121,17,4,0
2023-04-21 18:00:00,101,18,4,0
2023-04-21 19:00:00,92,19,4,0
2023-04-21 20:00:00,63,20,4,0
2023-04-21 21:00:00,55,21,4,0
2023-04-21 22:00:00,62,22,4,0
2023-04-21 23:00:00,42,23,4,0
2023-04-22 00:00:00,24,0,5,1
2023-04-22 01:00:00,10,1,5,1
2023-04-22 02:00:00,35,2,5,1
2023-04-22 03:00:00,22,3,5,1
2023-04-22 04:00:00,50,4,5,1
2023-04-22 05:00:00,63,5,5,1
2023-04-22 06:00:00,63,6,5,1
2023-04-22 07:00:00,88,7,5,1
2023-04-22 08:00:00,97,8,5,1
2023-04-22 09:00:00,99,9,5,1
2023-04-22 10:00:00,103,10,5,1
2023-04-22 11:00:00,98,11,5,1
2023-04-22 12:00:00,123,12,5,1
2023-04-22 13:00:00,102,13,5,1
2023-04-22 14:00:00,114,14,5,1
2023-04-22 15:00:00,102,15,5,1
2023-04-22 16:00:00,101,16,5,1
2023-04-22 17:00:00,79,17,5,1
2023-04-22 18:00:00,66,18,5,1
2023-04-22 19:00:00,64,19,5,1
2023-04-22 20:00:00,48,20,5,1
2023-04-22 21:00:00,37,21,5,1
2023-04-22 22:00:00,31,22,5,1
2023-04-22 23:00:00,10,23,5,1
2023-04-23 00:00:00,27,0,6,1
2023-04-23 01:00:00,27,1,6,1
2023-04-23 02:00:00,16,2,6,1
2023-04-23 03:00:00,32,3,6,1
2023-04-23 04:00:00,44,4,6,1
2023-04-23 05:00:00,55,5,6,1
2023-04-23 06:00:00,73,6,6,1
2023-04-23 07:00:00,97,7,6,1
2023-04-23 08:00:00,105,8,6,1
2023-04-23 09:00:00,92,9,6,1
2023-04-23 10:00:00,119,10,6,1
2023-04-23 11:00:00,131,11,6,1
2023-04-23 12:00:00,123,12,6,1
2023-04-23 13:00:00,129,13,6,1
2023-04-23 14:00:00,133,14,6,1
2023-04-23 15:00:00,115,15,6,1
2023-04-23 16:00:00,97,16,6,1
2023-04-23 17:00:00,93,17,6,1
2023-04-23 18:00:00,71,18,6,1
2023-04-23 19:00:00,57,19,6,1
2023-04-23 20:00:00,41,20,6,1
2023-04-23 21:00:00,50,21,6,1
2023-04-23 22:00:00,18,22,6,1
2023-04-23 23:00:00,37,23,6,1
2023-04-24 00:00:00,54,0,0,0
2023-04-24 01:00:00,37,1,0,0
2023-04-24 02:00:00,60,2,0,0
2023-04-24 03:00:00,43,3,0,0
2023-04-24 04:00:00,81,4,0,0
2023-04-24 05:00:00,95,5,0,0
2023-04-24 06:00:00,94,6,0,0
2023-04-24 07:00:00,114,7,0,0
2023-04-24 08:00:00,144,8,0,0
2023-04-24 09:00:00,130,9,0,0
2023-04-24 10:00:00,132,10,0,0
2023-04-24 11:00:00,163,11,0,0
2023-04-24 12:00:00,169,12,0,0
2023-04-24 13:00:00,148,13,0,0
2023-04-24 14:00:00,153,14,0,0
2023-04-24 15:00:00,148,15,0,0
2023-04-24 16:00:00,117,16,0,0
2023-04-24 17:00:00,108,17,0,0
2023-04-24 18:00:00,112,18,0,0
2023-04-24 19:00:00,103,19,0,0
2023-04-24 20:00:00,80,20,0,0
2023-04-24 21:00:00,55,21,0,0
2023-04-24 22:00:00,76,22,0,0
2023-04-24 23:00:00,46,23,0,0
2023-04-25 00:00:00,46,0,1,0
2023-04-25 01:00:00,55,1,1,0
2023-04-25 02:00:00,72,2,1,0
2023-04-25 03:00:00,73,3,1,0
2023-04-25 04:00:00,79,4,1,0
2023-04-25 05:00:00,91,5,1,0
2023-04-25 06:00:00,100,6,1,0
2023-04-25 07:00:00,118,7,1,0
2023-04-25 08:00:00,99,8,1,0
2023-04-25 09:00:00,132,9,1,0
2023-04-25 10:00:00,145,10,1,0
2023-04-25 11:00:00,136,11,1,0
2023-04-25 12:00:00,153,12,1,0
2023-04-25 13:00:00,146,13,1,0
2023-04-25 14:00:00,160,14,1,0
2023-04-25 15:00:00,151,15,1,0
2023-04-25 16:00:00,120,16,1,0
2023-04-25 17:00:00,111,17,1,0
2023-04-25 18:00:00,99,18,1,0
2023-04-25 19:00:00,82,19,1,0
2023-04-25 20:00:00,76,20,1,0
2023-04-25 21:00:00,57,21,1,0
2023-04-25 22:00:00,45,22,1,0
2023-04-25 23:00:00,57,23,1,0
2023-04-26 00:00:00,56,0,2,0
2023-04-26 01:00:00,43,1,2,0
2023-04-26 02:00:00,65,2,2,0
2023-04-26 03:00:00,58,3,2,0
2023-04-26 04:00:00,77,4,2,0
2023-04-26 05:00:00,95,5,2,0
2023-04-26 06:00:00,99,6,2,0
2023-04-26 07:00:00,117,7,2,0
2023-04-26 08:00:00,119,8,2,0
2023-04-26 09:00:00,133,9,2,0
2023-04-26 10:00:00,141,10,2,0
2023-04-26 11:00:00,140,11,2,0
2023-04-26 12:00:00,148,12,2,0
2023-04-26 13:00:00,132,13,2,0
2023-04-26 14:00:00,138,14,2,0
2023-04-26 15:00:00,132,15,2,0
2023-04-26 16:00:00,122,16,2,0
2023-04-26 17:00:00,110,17,2,0
2023-04-26 18:00:00,99,18,2,0
2023-04-26 19:00:00,91,19,2,0
2023-04-26 20:00:00,83,20,2,0
2023-04-26 21:00:00,58,21,2,0
2023-04-26 22:00:00,44,22,2,0
2023-04-26 23:00:00,41,23,2,0
2023-04-27 00:00:00,45,0,3,0
2023-04-27 01:00:00,48,1,3,0
2023-04-27 02:00:00,48,2,3,0
2023-04-27 03:00:00,51,3,3,0
2023-04-27 04:00:00,70,4,3,0
2023-04-27 05:00:00,88,5,3,0
2023-04-27 06:00:00,105,6,3,0
2023-04-27 07:00:00,107,7,3,0
2023-04-27 08:00:00,120,8,3,0
2023-04-27 09:00:00,126,9,3,0
2023-04-27 10:00:00,142,10,3,0
2023-04-27 11:00:00,139,11,3,0
2023-04-27 12:00:00,155,12,3,0
2023-04-27 13:00:00,130,13,3,0
2023-04-27 14:00:00,139,14,3,0
2023-04-27 15:00:00,138,15,3,0
2023-04-27 16:00:00,126,16,3,0
2023-04-27 17:00:00,139,17,3,0
2023-04-27 18:00:00,103,18,3,0
2023-04-27 19:00:00,77,19,3,0
2023-04-27 20:00:00,74,20,3,0
2023-04-27 21:00:00,46,21,3,0
2023-04-27 22:00:00,55,22,3,0
2023-04-27 23:00:00,43,23,3,0
2023-04-28 00:00:00,59,0,4,0
2023-04-28 01:00:00,46,1,4,0
2023-04-28 02:00:00,55,2,4,0
2023-04-28 03:00:00,58,3,4,0
2023-04-28 04:00:00,92,4,4,0
2023-04-28 05:00:00,83,5,4,0
2023-04-28 06:00:00,118,6,4,0
2023-04-28 07:00:00,121,7,4,0
2023-04-28 08:00:00,129,8,4,0
2023-04-28 09:00:00,139,9,4,0
2023-04-28 10:00:00,147,10,4,0
2023-04-28 11:00:00,129,11,4,0
2023-04-28 12:00:00,147,12,4,0
2023-04-28 13:00:00,156,13,4,0
2023-04-28 14:00:00,142,14,4,0
2023-04-28 15:00:00,121,15,4,0
2023-04-28 16:00:00,124,16,4,0
2023-04-28 17:00:00,129,17,4,0
2023-04-28 18:00:00,112,18,4,0
2023-04-28 19:00:00,86,19,4,0
2023-04-28 20:00:00,84,20,4,0
2023-04-28 21:00:00,60,21,4,0
2023-04-28 22:00:00,39,22,4,0
2023-04-28 23:00:00,42,23,4,0
2023-04-29 00:00:00,35,0,5,1
2023-04-29 01:00:00,18,1,5,1
2023-04-29 02:00:00,24,2,5,1
2023-04-29 03:00:00,31,3,5,1
2023-04-29 04:00:00,64,4,5,1
2023-04-29 05:00:00,73,5,5,1
2023-04-29 06:00:00,92,6,5,1
2023-04-29 07:00:00,81,7,5,1
2023-04-29 08:00:00,97,8,5,1
2023-04-29 09:00:00,90,9,5,1
2023-04-29 10:00:00,128,10,5,1
2023-04-29 11:00:00,106,11,5,1
2023-04-29 12:00:00,122,12,5,1
2023-04-29 13:00:00,107,13,5,1
2023-04-29 14:00:00,107,14,5,1
2023-04-29 15:00:00,96,15,5,1
2023-04-29 16:00:00,88,16,5,1
2023-04-29 17:00:00,77,17,5,1
2023-04-29 18:00:00,64,18,5,1
2023-04-29 19:00:00,65,19,5,1
2023-04-29 20:00:00,33,20,5,1
2023-04-29 21:00:00,36,21,5,1
2023-04-29 22:00:00,38,22,5,1
2023-04-29 23:00:00,16,23,5,1
2023-04-30 00:00:00,12,0,6,1
2023-04-30 01:00:00,19,1,6,1
2023-04-30 02:00:00,38,2,6,1
2023-04-30 03:00:00,36,3,6,1
2023-04-30 04:00:00,39,4,6,1
2023-04-30 05:00:00,61,5,6,1
2023-04-30 06:00:00,58,6,6,1
2023-04-30 07:00:00,89,7,6,1
2023-04-30 08:00:00,99,8,6,1
2023-04-30 09:00:00,102,9,6,1
2023-04-30 10:00:00,104,10,6,1
2023-04-30 11:00:00,109,11,6,1
2023-04-30 12:00:00,125,12,6,1
2023-04-30 13:00:00,130,13,6,1
2023-04-30 14:00:00,106,14,6,1
2023-04-30 15:00:00,109,15,6,1
2023-04-30 16:00:00,74,16,6,1
2023-04-30 17:00:00,77,17,6,1
2023-04-30 18:00:00,69,18,6,1
2023-04-30 19:00:00,47,19,6,1
2023-04-30 20:00:00,35,20,6,1
2023-04-30 21:00:00,27,21,6,1
2023-04-30 22:00:00,29,22,6,1
2023-04-30 23:00:00,19,23,6,1
2023-05-01 00:00:00,27,0,0,0
2023-05-01 01:00:00,30,1,0,0
2023-05-01 02:00:00,50,2,0,0
2023-05-01 03:00:00,69,3,0,0
2023-05-01 04:00:00,47,4,0,0
2023-05-01 05:00:00,82,5,0,0
2023-05-01 06:00:00,94,6,0,0
2023-05-01 07:00:00,126,7,0,0
2023-05-01 08:00:00,121,8,0,0
2023-05-01 09:00:00,139,9,0,0
2023-05-01 10:00:00,144,10,0,0
2023-05-01 11:00:00,126,11,0,0
2023-05-01 12:00:00,157,12,0,0
2023-05-01 13:00:00,150,13,0,0
2023-05-01 14:00:00,148,14,0,0
2023-05-01 15:00:00,174,15,0,0
2023-05-01 16:00:00,104,16,0,0
2023-05-01 17:00:00,130,17,0,0
2023-05-01 18:00:00,97,18,0,0
2023-05-01 19:00:00,89,19,0,0
2023-05-01 20:00:00,74,20,0,0
2023-05-01 21:00:00,60,21,0,0
2023-05-01 22:00:00,51,22,0,0
2023-05-01 23:00:00,54,23,0,0
2023-05-02 00:00:00,34,0,1,0
2023-05-02 01:00:00,59,1,1,0
